,State_Code,State_Name,Crash_ID,Count_Non_Motorists,Count_Vehicles_Total,Count_Vehicle_Forms,Count_PVH_Involved,Count_Occupants_MV,City_Name,Month_Name,Day_of_Month,Day_of_Week,Crash_Hour,Crash_Minute,Area_Rural_Urban,Road_Functional_Class,On_NHS_Road,Latitude,Longitude,Intersection_Type,Light_Condition,Weather_Condition,Notif_Hour,Notif_Minute,Arrival_Hour,Arrival_Minute,Hospital_Hour,Hospital_Minute,Fatalities_Count,Clean_Light_Condition,Clean_Weather_Condition,Total_Killed,Total_Alive,Fatal_Seats_List,Killed_Restraint_List,Any_Driver_Drinking,Total_Drinking_Drivers,Driver_License_Category,Driver_Max_Prev_Accident_Count,Driver_Max_Prev_Speeding_Count,Max_Driver_Age,Min_Driver_Age,Driver_Sex_List,Total_Exceeding_Limit_Vehicles,Total_Too_Fast_Vehicles,Max_Vehicle_Type_Severity_5,Max_Vehicle_Damage_Rank,Max_Harmful_Event_Severity,Crash_Road_Surface_Condition,Crash_Horizontal_Alignment,Crash_Vertical_Profile,Crash_Impairment_Category,Crash_Vehicle_Defect
54,1,Alabama,10056,0,1,1,0,1,NOT APPLICABLE,January,22,Sunday,5,30,Rural,Medium Speed (Collector),No,34.47698889,-88.06257222,Non-Intersection,Dark - Not Lighted,Rain,6:00am-6:59am,27,6:00am-6:59am,38,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Rain/Wind/Minor,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,1.0,3.0,48.0,48.0,['Female'],1,0,2,4,3,Wet/Standing Water,Straight,Grade/Hillcrest,Lowest,No
55,1,Alabama,10057,0,2,2,0,2,OXFORD,January,22,Sunday,16,30,Urban,Medium Speed (Collector),Yes,33.59725833,-85.93728611,Non-Intersection,Dusk,Rain,4:00pm-4:59pm,34,4:00pm-4:59pm,44,5:00pm-5:59pm,6,1,Twilight,Rain/Wind/Minor,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Invalid,5.0,2.0,56.0,38.0,"['Male', 'Male']",0,0,3,4,5,Wet/Standing Water,Straight,Level,Lowest,No
56,1,Alabama,10058,0,1,1,0,1,PHENIX CITY,January,23,Monday,6,38,Urban,Medium Speed (Collector),No,32.43374167,-84.980825,Non-Intersection,Dark - Not Lighted,"Fog, Smog, Smoke",6:00am-6:59am,40,6:00am-6:59am,54,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Reduced Visibility,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,20.0,20.0,['Male'],1,0,2,4,4,Wet/Standing Water,Straight,Level,Lowest,No
57,1,Alabama,10059,0,2,2,0,2,NOT APPLICABLE,January,24,Tuesday,10,50,Rural,Medium Speed (Collector),No,34.86291389,-85.60091111,Non-Intersection,Daylight,Clear,10:00am-10:59am,53,10:00am-10:59am,56,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,1.0,0.0,60.0,51.0,"['Female', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
58,1,Alabama,10060,0,2,2,0,3,NOT APPLICABLE,January,24,Tuesday,12,50,Rural,Medium Speed (Collector),No,33.69407778,-85.69881667,Non-Intersection,Daylight,Clear,12:00pm-12:59pm,57,1:00pm-1:59pm,7,2:00pm-2:59pm,20,2,Daylight,Clear,2,1,"['Driver', 'Front_Passenger']","['Shoulder_Lapbelt', 'Shoulder_Lapbelt']",0,0,Valid,0.0,0.0,60.0,56.0,"['Female', 'Female']",0,0,3,4,5,Dry,Curve,Level,Lowest,No
59,1,Alabama,10061,1,1,1,0,1,MONTGOMERY,January,24,Tuesday,17,36,Urban,Medium Speed (Collector),No,32.42029444,-86.26848333,Non-Intersection,Dark - Lighted,Clear,5:00pm-5:59pm,39,5:00pm-5:59pm,50,6:00pm-6:59pm,15,1,Dark - Lighted,Clear,0,1,[],[],0,0,Valid,0.0,0.0,37.0,37.0,['Female'],0,0,2,3,4,Dry,Straight,Level,Lowest,No
60,1,Alabama,10062,1,1,1,0,1,AUBURN,January,24,Tuesday,23,11,Urban,High Speed (Arterial),Yes,32.58888056,-85.45861667,Non-Intersection,Dark - Not Lighted,Clear,11:00pm-11:59pm,32,11:00pm-11:59pm,38,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,0,0,[],[],0,0,Invalid,0.0,0.0,999.0,999.0,['Other'],0,0,1,0,4,Dry,Straight,Level,Lowest,No
61,1,Alabama,10063,1,1,1,0,1,MOBILE,January,27,Friday,17,28,Urban,High Speed (Arterial),Yes,30.651525,-88.161075,Non-Intersection,Daylight,Clear,5:00pm-5:59pm,28,5:00pm-5:59pm,33,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,0,1,[],[],0,0,Valid,1.0,0.0,33.0,33.0,['Female'],0,0,2,2,4,Dry,Straight,Level,Lowest,No
62,1,Alabama,10064,0,2,2,0,2,NOT APPLICABLE,January,25,Wednesday,9,52,Rural,Medium Speed (Collector),No,33.79472222,-86.68668333,Non-Intersection,Daylight,Clear,10:00am-10:59am,0,10:00am-10:59am,14,11:00am-11:59am,0,1,Daylight,Clear,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,1.0,0.0,67.0,52.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Grade/Hillcrest,Lowest,No
63,1,Alabama,10065,0,1,1,0,2,NOT APPLICABLE,January,27,Friday,11,53,Rural,Medium Speed (Collector),No,34.85695278,-86.86068333,Non-Intersection,Daylight,Clear,11:00am-11:59am,55,12:00pm-12:59pm,12,1:00pm-1:59pm,3,1,Daylight,Clear,1,1,['Front_Passenger'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,88.0,88.0,['Male'],0,0,3,4,3,Dry,Curve,Level,Lowest,No
64,1,Alabama,10066,0,2,2,0,2,NOT APPLICABLE,January,27,Friday,22,3,Rural,Medium Speed (Collector),No,32.51683056,-86.03111667,Non-Intersection,Dark - Not Lighted,Clear,10:00pm-10:59pm,5,10:00pm-10:59pm,18,11:00pm-11:59pm,6,1,Dark - Unlighted,Clear,1,1,['Driver'],['None_Used'],1,2,Invalid,0.0,0.0,41.0,32.0,"['Male', 'Male']",2,0,3,4,5,Dry,Curve,Grade/Hillcrest,Lowest,No
65,1,Alabama,10067,0,1,1,0,2,NOT APPLICABLE,January,28,Saturday,16,18,Rural,Medium Speed (Collector),No,34.32739444,-86.83042778,Non-Intersection,Daylight,Cloudy,4:00pm-4:59pm,18,4:00pm-4:59pm,35,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Reduced Visibility,1,1,['Front_Passenger'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,41.0,41.0,['Male'],0,0,3,4,3,Dry,Curve,Grade/Hillcrest,Lowest,No
66,1,Alabama,10068,0,1,1,0,1,NOT APPLICABLE,January,28,Saturday,23,57,Rural,Low Speed (Local),No,30.55865833,-88.18529722,Non-Intersection,Dark - Not Lighted,Clear,0:00am-0:59am,2,0:00am-0:59am,22,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,0,['Driver'],['None_Used'],1,1,Valid,0.0,0.0,65.0,65.0,['Male'],0,0,3,4,3,Dry,Curve,Level,Lowest,No
67,1,Alabama,10069,0,2,2,0,2,BIRMINGHAM,January,30,Monday,17,50,Urban,High Speed (Arterial),Yes,33.63482222,-86.72802222,Non-Intersection,Dark - Lighted,Cloudy,Unknown,Unknown,6:00pm-6:59pm,0,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Reduced Visibility,1,1,['Driver'],['None_Used'],0,0,Valid,2.0,1.0,33.0,31.0,"['Male', 'Male']",1,0,4,4,5,Dry,Straight,Level,Lowest,No
68,1,Alabama,10070,0,2,2,0,2,MOBILE,January,30,Monday,5,59,Urban,High Speed (Arterial),Yes,30.62865,-88.11328611,Non-Intersection,Dark - Lighted,"Fog, Smog, Smoke",6:00am-6:59am,1,6:00am-6:59am,43,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Lighted,Reduced Visibility,1,1,['Driver'],['None_Used'],0,0,Valid,1.0,0.0,29.0,22.0,"['Male', 'Male']",1,0,5,4,5,Wet/Standing Water,Curve,Grade/Hillcrest,Lowest,No
69,1,Alabama,10071,0,2,2,0,2,NOT APPLICABLE,January,31,Tuesday,13,50,Rural,Medium Speed (Collector),No,34.20255278,-86.29467778,Non-Intersection,Daylight,Rain,1:00pm-1:59pm,51,1:00pm-1:59pm,59,2:00pm-2:59pm,29,1,Daylight,Rain/Wind/Minor,1,1,['Driver'],['None_Used'],1,1,Invalid,0.0,0.0,58.0,34.0,"['Male', 'Male']",0,0,4,4,5,Wet/Standing Water,Straight,Grade/Hillcrest,Lowest,No
70,1,Alabama,10072,0,1,1,0,1,NOT APPLICABLE,February,1,Wednesday,1,40,Rural,Medium Speed (Collector),No,33.25660278,-87.67691111,Non-Intersection,Dark - Not Lighted,Rain,1:00am-1:59am,51,2:00am-2:59am,3,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Rain/Wind/Minor,1,0,['Driver'],['None_Used'],1,1,Valid,0.0,0.0,25.0,25.0,['Male'],1,0,3,4,3,Wet/Standing Water,Straight,Level,Lowest,No
71,1,Alabama,10073,0,2,2,0,6,MADISON,February,3,Friday,14,21,Urban,Medium Speed (Collector),No,34.70668611,-86.74119722,Non-Intersection,Daylight,Clear,2:00pm-2:59pm,22,2:00pm-2:59pm,32,3:00pm-3:59pm,0,1,Daylight,Clear,1,5,['Rear_Seat'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,50.0,28.0,"['Female', 'Female']",0,0,3,4,5,Dry,Straight,Non-Trafficway,Lowest,No
72,1,Alabama,10074,0,2,2,0,5,NOT APPLICABLE,February,3,Friday,11,20,Rural,High Speed (Arterial),Yes,34.37916111,-87.09301667,Complex/Circle,Daylight,Clear,11:00am-11:59am,19,11:00am-11:59am,57,12:00pm-12:59pm,30,1,Daylight,Clear,1,4,['Rear_Seat'],['None_Used'],0,0,Valid,0.0,0.0,45.0,37.0,"['Female', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
73,1,Alabama,10075,0,2,2,0,2,NOT APPLICABLE,February,3,Friday,18,16,Rural,Medium Speed (Collector),No,33.43168333,-86.30441944,Non-Intersection,Dark - Not Lighted,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,1,['Driver'],['None_Used'],1,1,Valid,0.0,0.0,36.0,25.0,"['Male', 'Female']",0,0,3,4,5,Dry,Straight,Grade/Hillcrest,Lowest,No
74,1,Alabama,10076,0,2,2,0,3,NOT APPLICABLE,February,4,Saturday,11,30,Rural,High Speed (Arterial),Yes,33.88259167,-86.64585278,Non-Intersection,Daylight,Clear,11:00am-11:59am,38,11:00am-11:59am,51,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,2,['Driver'],['None_Used'],0,0,Invalid,1.0,1.0,30.0,30.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Grade/Hillcrest,Lowest,No
75,1,Alabama,10077,0,1,1,0,1,HUNTSVILLE,February,5,Sunday,14,14,Urban,High Speed (Arterial),Yes,34.71773333,-86.56159444,Non-Intersection,Daylight,Clear,2:00pm-2:59pm,14,2:00pm-2:59pm,23,2:00pm-2:59pm,33,1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,1.0,44.0,44.0,['Male'],1,0,2,4,3,Dry,Straight,Grade/Hillcrest,Lowest,No
76,1,Alabama,10078,0,1,1,0,1,NOT APPLICABLE,February,6,Monday,0,0,Rural,High Speed (Arterial),Yes,32.44000833,-87.25093333,Non-Intersection,Dark - Not Lighted,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,0,['Driver'],['None_Used'],1,1,Valid,1.0,1.0,32.0,32.0,['Male'],0,0,2,4,3,Dry,Straight,Level,Lowest,No
77,1,Alabama,10079,0,1,1,0,1,STEVENSON,February,6,Monday,7,25,Urban,Medium Speed (Collector),No,34.82382222,-85.78124444,Non-Intersection,Dawn,"Fog, Smog, Smoke",Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Twilight,Reduced Visibility,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,64.0,64.0,['Male'],1,0,4,4,3,Dry,Curve,Grade/Hillcrest,Lowest,Yes
78,1,Alabama,10080,0,2,2,0,3,NOT APPLICABLE,February,6,Monday,15,5,Rural,Low Speed (Local),No,34.57604167,-87.22489167,Complex/Circle,Daylight,Clear,3:00pm-3:59pm,12,4:00pm-4:59pm,0,4:00pm-4:59pm,36,1,Daylight,Clear,1,2,['Front_Passenger'],['None_Used'],0,0,Valid,1.0,1.0,52.0,44.0,"['Male', 'Male']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
79,1,Alabama,10081,0,1,1,0,2,NOT APPLICABLE,February,7,Tuesday,3,0,Rural,Medium Speed (Collector),No,31.86375278,-85.3812,Non-Intersection,Dark - Not Lighted,Clear,4:00am-4:59am,56,5:00am-5:59am,16,Not Applicable (Not Transported),Not Applicable (Not Transported),2,Dark - Unlighted,Clear,2,0,"['Driver', 'Front_Passenger']","['None_Used', 'None_Used']",1,1,Invalid,0.0,0.0,28.0,28.0,['Male'],0,0,2,4,3,Dry,Straight,Grade/Hillcrest,Lowest,No
80,1,Alabama,10082,1,1,1,0,1,NOT APPLICABLE,February,7,Tuesday,22,43,Rural,High Speed (Arterial),Yes,34.99196389,-86.87931389,Non-Intersection,Dark - Not Lighted,Cloudy,Not Applicable (Not Notified),Not Applicable (Not Notified),Not Applicable,Not Applicable,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Reduced Visibility,0,1,[],[],0,0,Valid,0.0,0.0,34.0,34.0,['Male'],0,0,1,4,4,Dry,Straight,Grade/Hillcrest,Lowest,No
81,1,Alabama,10083,0,2,2,0,2,NOT APPLICABLE,February,7,Tuesday,10,5,Rural,Medium Speed (Collector),No,31.44450278,-86.61530833,Non-Intersection,Daylight,Clear,10:00am-10:59am,10,10:00am-10:59am,24,Not Applicable (Not Transported),Not Applicable (Not Transported),2,Daylight,Clear,2,0,"['Driver', 'Driver']","['None_Used', 'Shoulder_Lapbelt']",0,0,Valid,0.0,0.0,62.0,54.0,"['Female', 'Female']",0,0,3,4,5,Dry,Curve,Level,Lowest,No
82,1,Alabama,10084,0,2,2,0,2,NOT APPLICABLE,February,7,Tuesday,6,0,Rural,Medium Speed (Collector),No,32.90294167,-86.91511944,Complex/Circle,Dark - Not Lighted,Clear,6:00am-6:59am,9,6:00am-6:59am,24,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,2.0,1.0,51.0,29.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
83,1,Alabama,10085,1,2,2,0,1,NOT APPLICABLE,February,8,Wednesday,19,15,Rural,Medium Speed (Collector),No,31.80149722,-86.60899444,Non-Intersection,Dark - Not Lighted,Clear,7:00pm-7:59pm,19,7:00pm-7:59pm,23,7:00pm-7:59pm,46,1,Dark - Unlighted,Clear,0,1,[],[],0,0,Valid,1.0,0.0,18.0,18.0,['Male'],0,0,3,4,5,Dry,Straight,Grade/Hillcrest,Lowest,No
84,1,Alabama,10086,1,1,1,0,2,BIRMINGHAM,February,8,Wednesday,4,28,Urban,Low Speed (Local),No,33.51084722,-86.89278333,Complex/Circle,Dark - Lighted,Cloudy,4:00am-4:59am,28,4:00am-4:59am,45,Unknown,Unknown EMS Hospital Arrival Time,2,Dark - Lighted,Reduced Visibility,1,1,['Front_Passenger'],['None_Used'],0,0,Invalid,0.0,0.0,999.0,999.0,['Male'],2,0,2,4,4,Wet/Standing Water,Straight,Level,Lowest,No
85,1,Alabama,10087,1,2,1,1,2,NOT APPLICABLE,February,10,Friday,10,50,Rural,High Speed (Arterial),Yes,33.54399722,-86.59818889,Non-Intersection,Daylight,Clear,10:00am-10:59am,46,11:00am-11:59am,8,11:00am-11:59am,22,1,Daylight,Clear,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,26.0,26.0,['Male'],0,0,4,4,5,Dry,Straight,Level,Medium,No
86,1,Alabama,10088,1,1,1,0,1,NOT APPLICABLE,February,10,Friday,19,7,Rural,High Speed (Arterial),Yes,31.762625,-85.89778056,Non-Intersection,Dark - Not Lighted,Rain,7:00pm-7:59pm,7,7:00pm-7:59pm,17,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Rain/Wind/Minor,0,1,[],[],0,0,Valid,0.0,0.0,17.0,17.0,['Male'],0,0,3,3,4,Wet/Standing Water,Straight,Grade/Hillcrest,Lowest,No
87,1,Alabama,10089,0,2,2,0,2,NOT APPLICABLE,February,10,Friday,20,0,Rural,Medium Speed (Collector),No,32.48700833,-86.89550278,Non-Intersection,Dark - Not Lighted,Clear,8:00pm-8:59pm,0,8:00pm-8:59pm,15,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,1.0,0.0,56.0,53.0,"['Male', 'Female']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
88,1,Alabama,10090,0,2,2,0,3,NOT APPLICABLE,February,10,Friday,19,0,Rural,Medium Speed (Collector),No,33.10176667,-88.13794722,Non-Intersection,Dark - Not Lighted,Clear,7:00pm-7:59pm,6,7:00pm-7:59pm,30,8:00pm-8:59pm,18,1,Dark - Unlighted,Clear,1,2,['Driver'],['None_Used'],1,1,Invalid,1.0,0.0,40.0,39.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
89,1,Alabama,10091,0,2,2,0,2,NOT APPLICABLE,February,11,Saturday,15,30,Rural,High Speed (Arterial),Yes,32.32043056,-87.38451667,Non-Intersection,Daylight,Rain,3:00pm-3:59pm,30,3:00pm-3:59pm,58,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Rain/Wind/Minor,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Invalid,0.0,0.0,74.0,48.0,"['Male', 'Male']",1,0,4,4,5,Wet/Standing Water,Straight,Grade/Hillcrest,Lowest,No
90,1,Alabama,10092,0,1,1,0,1,NOT APPLICABLE,February,11,Saturday,22,15,Rural,Low Speed (Local),No,33.89684722,-86.39945278,Non-Intersection,Dark - Not Lighted,Rain,10:00pm-10:59pm,17,10:00pm-10:59pm,28,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Rain/Wind/Minor,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,44.0,44.0,['Male'],1,0,3,4,3,Wet/Standing Water,Curve,Grade/Hillcrest,Lowest,No
91,1,Alabama,10093,0,1,1,0,1,NOT APPLICABLE,February,12,Sunday,3,15,Rural,Medium Speed (Collector),No,34.12026111,-86.89445556,Non-Intersection,Dark - Not Lighted,Rain,3:00am-3:59am,20,3:00am-3:59am,29,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Rain/Wind/Minor,1,0,['Driver'],['None_Used'],1,1,Invalid,0.0,0.0,40.0,40.0,['Male'],0,0,3,4,3,Wet/Standing Water,Straight,Level,Lowest,No
92,1,Alabama,10094,0,4,4,0,5,DAPHNE,February,12,Sunday,3,15,Urban,High Speed (Arterial),Yes,30.66147778,-87.86930556,Non-Intersection,Dark - Not Lighted,Rain,3:00am-3:59am,21,3:00am-3:59am,29,4:00am-4:59am,14,1,Dark - Unlighted,Rain/Wind/Minor,1,4,['Driver'],['None_Used'],0,0,Valid,0.0,2.0,57.0,37.0,"['Male', 'Male', 'Male', 'Female']",0,0,4,4,5,Wet/Standing Water,Straight,Level,Lowest,No
93,1,Alabama,10095,0,1,1,0,1,NOT APPLICABLE,February,13,Monday,12,3,Rural,Medium Speed (Collector),Yes,33.64202778,-86.27756389,Non-Intersection,Daylight,Clear,12:00pm-12:59pm,5,12:00pm-12:59pm,23,1:00pm-1:59pm,28,1,Daylight,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,1.0,1.0,30.0,30.0,['Female'],0,0,3,4,3,Dry,Curve,Grade/Hillcrest,Lowest,No
94,1,Alabama,10096,0,2,2,0,2,NOT APPLICABLE,February,14,Tuesday,11,38,Rural,Low Speed (Local),No,30.44721667,-88.21703611,Simple Junction,Daylight,Clear,11:00am-11:59am,36,11:00am-11:59am,40,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,1,['Driver'],['None_Used'],0,0,Invalid,0.0,0.0,52.0,36.0,"['Male', 'Male']",0,0,5,4,5,Dry,Straight,Level,Lowest,No
95,1,Alabama,10097,0,2,2,0,2,NOT APPLICABLE,February,14,Tuesday,16,22,Rural,Medium Speed (Collector),No,31.61463056,-85.98586667,Non-Intersection,Daylight,Clear,4:00pm-4:59pm,50,5:00pm-5:59pm,32,6:00pm-6:59pm,7,1,Daylight,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,70.0,44.0,"['Male', 'Male']",0,0,3,4,5,Dry,Curve,Level,Lowest,No
96,1,Alabama,10098,0,2,2,0,2,SEMMES,February,14,Tuesday,3,36,Urban,High Speed (Arterial),Yes,30.75671944,-88.225575,Complex/Circle,Dark - Not Lighted,Clear,3:00am-3:59am,37,3:00am-3:59am,45,4:00am-4:59am,14,1,Dark - Unlighted,Clear,1,1,['Driver'],['None_Used'],1,1,Valid,0.0,1.0,29.0,20.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
97,1,Alabama,10099,0,2,2,0,2,WINFIELD,February,14,Tuesday,18,11,Rural,Medium Speed (Collector),No,33.94356667,-87.85076389,Non-Intersection,Dark - Not Lighted,Clear,6:00pm-6:59pm,13,6:00pm-6:59pm,20,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,1.0,4.0,66.0,47.0,"['Female', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
98,1,Alabama,10100,1,3,3,0,4,NOT APPLICABLE,February,15,Wednesday,3,5,Rural,High Speed (Arterial),Yes,33.54508056,-86.64946667,Non-Intersection,Dark - Lighted,Rain,3:00am-3:59am,5,3:00am-3:59am,15,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Lighted,Rain/Wind/Minor,0,4,[],[],0,0,Valid,4.0,0.0,63.0,22.0,"['Female', 'Male', 'Male']",0,0,4,4,5,Wet/Standing Water,Straight,Grade/Hillcrest,Lowest,No
99,1,Alabama,10101,0,1,1,0,1,NOT APPLICABLE,February,15,Wednesday,7,30,Rural,Medium Speed (Collector),No,32.5216,-86.89802222,Non-Intersection,Daylight,Cloudy,Unknown,Unknown,9:00am-9:59am,0,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Reduced Visibility,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,17.0,17.0,['Female'],1,0,2,4,3,Wet/Standing Water,Straight,Level,Lowest,No
100,1,Alabama,10102,0,2,2,0,2,NOT APPLICABLE,February,16,Thursday,14,45,Rural,High Speed (Arterial),Yes,33.961025,-85.40671944,Non-Intersection,Daylight,Cloudy,2:00pm-2:59pm,48,3:00pm-3:59pm,3,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Reduced Visibility,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,25.0,19.0,"['Female', 'Female']",0,0,3,4,5,Dry,Curve,Level,Lowest,No
101,1,Alabama,10103,0,1,1,0,1,LEEDS,February,17,Friday,9,28,Urban,Medium Speed (Collector),No,33.54840556,-86.54384722,Non-Intersection,Daylight,Cloudy,9:00am-9:59am,27,9:00am-9:59am,33,10:00am-10:59am,0,1,Daylight,Reduced Visibility,1,0,['Driver'],['None_Used'],0,0,Valid,1.0,1.0,38.0,38.0,['Male'],0,0,5,4,3,Wet/Standing Water,Straight,Level,Lowest,No
102,1,Alabama,10104,0,1,1,0,1,NOT APPLICABLE,February,17,Friday,16,30,Rural,High Speed (Arterial),Yes,33.54371389,-86.64268056,Non-Intersection,Daylight,Clear,4:00pm-4:59pm,30,4:00pm-4:59pm,33,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,1.0,0.0,70.0,70.0,['Female'],1,0,2,4,3,Dry,Curve,Grade/Hillcrest,Lowest,No
103,1,Alabama,10105,0,1,1,0,1,NOT APPLICABLE,February,17,Friday,21,48,Rural,Medium Speed (Collector),No,31.1118,-86.95663611,Non-Intersection,Dark - Not Lighted,Clear,9:00pm-9:59pm,44,10:00pm-10:59pm,12,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,1.0,0.0,20.0,20.0,['Male'],1,0,3,4,3,Dry,Curve,Grade/Hillcrest,Lowest,No
104,1,Alabama,10106,0,2,2,0,3,NOT APPLICABLE,February,18,Saturday,5,8,Urban,High Speed (Arterial),Yes,34.73095278,-87.85557778,Simple Junction,Dark - Not Lighted,Clear,5:00am-5:59am,8,5:00am-5:59am,24,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,2,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,67.0,48.0,"['Male', 'Male']",0,0,4,4,5,Dry,Straight,Level,Lowest,No
105,1,Alabama,10107,1,1,1,0,1,MOBILE,February,18,Saturday,22,56,Urban,Low Speed (Local),No,30.69010556,-88.07088056,Complex/Circle,Dark - Lighted,Clear,10:00pm-10:59pm,58,11:00pm-11:59pm,4,11:00pm-11:59pm,25,1,Dark - Lighted,Clear,0,1,[],[],0,0,Invalid,0.0,0.0,32.0,32.0,['Male'],0,0,2,2,4,Dry,Straight,Level,Lowest,No
106,1,Alabama,10108,0,2,2,0,2,NOT APPLICABLE,February,18,Saturday,23,30,Rural,Medium Speed (Collector),No,31.63543611,-86.57088333,Non-Intersection,Dark - Not Lighted,Clear,11:00pm-11:59pm,30,11:00pm-11:59pm,50,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,2.0,3.0,50.0,23.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
107,1,Alabama,10109,1,1,1,0,1,MOBILE,February,19,Sunday,3,49,Rural,High Speed (Arterial),Yes,30.60879722,-88.07477222,Non-Intersection,Dark - Lighted,Clear,3:00am-3:59am,50,3:00am-3:59am,54,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Lighted,Clear,0,1,[],[],0,0,Invalid,0.0,0.0,999.0,999.0,['Other'],0,0,1,0,4,Dry,Straight,Level,Lowest,No
